학번,학수번호,과목명,학점,이수구분,성적,평점,재수강여부,년도,학기
2026682316,GEN0070,일반화학실험1,1,전공기초,A,4.0,false,2026,1
2026682316,GEN0075,일반생물학2,3,전공기초,,,false,2026,2
2026682316,GEN0077,일반생물학실험2,1,전공기초,,,false,2026,2
2026682316,GEN0069,일반화학2,3,전공기초,,,false,2026,2
2026682316,CUL7128,오픈소스개발과활용,3,교양필수,,,false,2026,2
2026682316,GEN2053,미분적분학2,3,전공기초,,,false,2026,2
2026682316,GEN0071,일반화학실험2,1,전공기초,,,false,2026,2
2026682316,CUL2100,아카데믹글쓰기,2,교양필수,,,false,2026,2
2026308622,GEN1030,컴퓨터개론,3,전공핵심,B,3.0,false,2026,1
2026308622,GEN2052,미분적분학1,3,전공기초,D+,1.5,false,2026,1
2026308622,CSE1017,프로그래밍기초,3,전공기초,B+,3.5,false,2026,1
2026308622,CUL7125,ESG와SDGs이해,2,교양필수,B,3.0,false,2026,1
2026308622,VCC1001,IC-PBL과비전설계,1,교양필수,B+,3.5,false,2026,1
2026308622,ITE1009,C프로그래밍,3,전공핵심,,,false,2026,2
2026308622,CSE1019,오픈소스SW기초,2,전공핵심,,,false,2026,2
2026308622,MAT2020,이산수학,3,전공기초,,,false,2026,2
2026308622,CSE1021,소프트웨어엔지니어링커뮤니케이션,2,전공기초,,,false,2026,2
2026308622,CUL2100,아카데믹글쓰기,2,교양필수,,,false,2026,2
2026734792,DES1001,스튜디오프랙티스,3,전공기초,A,4.0,false,2026,1
2026734792,DES1002,2D디지털디자인,3,전공기초,B+,3.5,false,2026,1
2026734792,DES1004,드로잉파운데이션,3,전공기초,A+,4.5,false,2026,1
2026734792,VCC1001,IC-PBL과비전설계,1,교양필수,D+,1.5,false,2026,1
2026734792,CUL2100,아카데믹글쓰기,2,교양필수,B+,3.5,false,2026,1
2026734792,CLU7124,AI리터러시,2,교양필수,A+,4.5,false,2026,1
2026734792,CUL7135,파이썬과데이터분석,3,교양필수,,,false,2026,2
2026734792,DES1005,크리에이티브프로세스,3,전공기초,,,false,2026,2
2026734792,DES1003,3D스페이셜디자인,3,전공기초,,,false,2026,2
2026734792,CUL7125,ESG와SDGs이해,2,교양필수,,,false,2026,2
2026508783,DES1001,스튜디오프랙티스,3,전공기초,A,4.0,false,2026,1
2026508783,DES1002,2D디지털디자인,3,전공기초,D,1.0,false,2026,1
2026508783,DES1004,드로잉파운데이션,3,전공기초,B,3.0,false,2026,1
2026508783,VCC1001,IC-PBL과비전설계,1,교양필수,B,3.0,false,2026,1
2026508783,CUL2100,아카데믹글쓰기,2,교양필수,B+,3.5,false,2026,1
2026508783,CLU7124,AI리터러시,2,교양필수,C+,2.5,false,2026,1
2026508783,CUL7135,파이썬과데이터분석,3,교양필수,,,false,2026,2
2026508783,DES1005,크리에이티브프로세스,3,전공기초,,,false,2026,2
2026508783,DES1003,3D스페이셜디자인,3,전공기초,,,false,2026,2
2026508783,CUL7125,ESG와SDGs이해,2,교양필수,,,false,2026,2
2026563324,DES1001,스튜디오프랙티스,3,전공기초,C+,2.5,false,2026,1
2026563324,DES1002,2D디지털디자인,3,전공기초,C+,2.5,false,2026,1
2026563324,DES1004,드로잉파운데이션,3,전공기초,B,3.0,false,2026,1
2026563324,VCC1001,IC-PBL과비전설계,1,교양필수,C+,2.5,false,2026,1
2026563324,CUL2100,아카데믹글쓰기,2,교양필수,B,3.0,false,2026,1
2026563324,CLU7124,AI리터러시,2,교양필수,A,4.0,false,2026,1
2026563324,CUL7135,파이썬과데이터분석,3,교양필수,,,false,2026,2
2026563324,DES1005,크리에이티브프로세스,3,전공기초,,,false,2026,2
2026563324,DES1003,3D스페이셜디자인,3,전공기초,,,false,2026,2
2026563324,CUL7125,ESG와SDGs이해,2,교양필수,,,false,2026,2
2026542750,VCC1001,IC-PBL과비전설계,1,교양필수,A,4.0,false,2026,1
2026542750,ANT1059,AI시대인류학의도전,3,전공기초,A+,4.5,false,2026,1
2026542750,CUL2100,아카데믹글쓰기,2,교양필수,B+,3.5,false,2026,1
2026542750,ANT2026,야외고고학,3,전공기초,,,false,2026,2
2026542750,ANT1062,이주시대세계문화의이해,3,전공기초,,,false,2026,2
2026542750,CUL7135,파이썬과데이터분석,3,교양필수,,,false,2026,2
2026660957,VCC1001,IC-PBL과비전설계,1,교양필수,F,0.0,false,2026,1
2026660957,BUS1005,경영통계분석1,3,전공기초,B+,3.5,false,2026,1
2026660957,GEN0044,경영학원론,3,전공기초,C+,2.5,false,2026,1
2026660957,GEN0059,경제원론1,3,전공기초,B+,3.5,false,2026,1
2026660957,CUL7124,AI리터러시,2,교양필수,C,2.0,false,2026,1
2026660957,CUL2100,아카데믹글쓰기,2,교양필수,D,1.0,false,2026,1
2026660957,CUL7125,ESG와SDGs이해,2,교양필수,,,false,2026,2
2026660957,CUL7135,파이썬과데이터분석,3,교양필수,,,false,2026,2
2026660957,BUS1010,회계정보의이해,3,전공기초,,,false,2026,2
2026982417,GEN0063,일반물리학1,3,전공기초,A,4.0,false,2026,1
2026982417,GEN2052,미분적분학1,3,전공기초,C+,2.5,false,2026,1
2026982417,MAT4096,인공지능기초,3,전공기초,C+,2.5,false,2026,1
2026982417,MAT1002,확률및통계개론,3,전공기초,B,3.0,false,2026,1
2026982417,CUL7125,ESG와SDGs이해,2,교양필수,A,4.0,false,2026,1
2026982417,VCC1001,IC-PBL과비전설계,1,교양필수,B+,3.5,false,2026,1
2026982417,CUL7133,파이썬과인공지능,3,교양필수,B+,3.5,false,2026,1
2026982417,CLU7124,AI리터러시,2,교양필수,B+,3.5,false,2026,1
2026982417,GEN0064,일반물리학2,3,전공기초,,,false,2026,2
2026982417,GEN2053,미분적분학2,3,전공기초,,,false,2026,2
2026982417,MAT2079,데이터사이언스프로그래밍,3,전공핵심,,,false,2026,2
2026982417,MAT2020,이산수학,3,전공핵심,,,false,2026,2
2026982417,CUL2100,아카데믹글쓰기,2,교양필수,,,false,2026,2
2026713099,VCC1001,IC-PBL과비전설계,1,교양필수,D+,1.5,false,2026,1
2026713099,BUS1005,경영통계분석1,3,전공기초,F,0.0,false,2026,1
2026713099,GEN0044,경영학원론,3,전공기초,B,3.0,false,2026,1
2026713099,GEN0059,경제원론1,3,전공기초,A+,4.5,false,2026,1
2026713099,CUL2100,아카데믹글쓰기,2,교양필수,B,3.0,false,2026,1
2026713099,CUL7125,ESG와SDGs이해,2,교양필수,,,false,2026,2
2026713099,CUL7135,파이썬과데이터분석,3,교양필수,,,false,2026,2
2026893454,GEN2052,미분적분학1,3,전공기초,B,3.0,false,2026,1
2026893454,GEN0074,일반생물학1,3,전공기초,A,4.0,false,2026,1
2026893454,CUL7125,ESG와SDGs이해,2,교양필수,A,4.0,false,2026,1
2026893454,VCC1001,IC-PBL과비전설계,1,교양필수,B+,3.5,false,2026,1
2026893454,GEN0068,일반화학1,3,전공기초,C+,2.5,false,2026,1
2026893454,GEN2053,미분적분학2,3,전공기초,,,false,2026,2
2026893454,GEN0075,일반생물학2,3,전공기초,,,false,2026,2
2026893454,CUL2100,아카데믹글쓰기,2,교양필수,,,false,2026,2
2026893454,GEN0069,일반화학2,3,전공기초,,,false,2026,2
2026667915,GEN0063,일반물리학1,3,전공기초,B,3.0,false,2026,1
2026667915,CSE1017,프로그래밍기초,3,전공기초,B+,3.5,false,2026,1
2026667915,CSE1007,논리학(컴퓨터전공),3,전공기초,B,3.0,false,2026,1
2026667915,GEN2052,미분적분학1,3,전공기초,A+,4.5,false,2026,1
2026667915,CUL7125,ESG와SDGs이해,2,교양필수,B,3.0,false,2026,1
2026667915,VCC1001,IC-PBL과비전설계,1,교양필수,A+,4.5,false,2026,1
2026667915,CUL7133,파이썬과인공지능,3,교양필수,C,2.0,false,2026,1
2026667915,CLU7124,AI리터러시,2,교양필수,A,4.0,false,2026,1
2026667915,MMT4017,퓨쳐미디어와디지털아트,3,전공핵심,,,false,2026,2
2026667915,ICT1001,기초확률통계,3,전공기초,,,false,2026,2
2026667915,CSE2010,자료구조론,3,전공기초,,,false,2026,2
2026667915,MCD1001,디자인테크놀로지융합의이해,3,전공핵심,,,false,2026,2
2026667915,MMT2012,디지털미디어의디자인활용,3,전공핵심,,,false,2026,2
2026667915,CS31020,창의융합설계,2,전공핵심,,,false,2026,2
2026667915,CUL2100,아카데믹글쓰기,2,교양필수,,,false,2026,2
2026789880,GEN0063,일반물리학1,3,전공기초,C+,2.5,false,2026,1
2026789880,GEN0066,일반물리학실험1,1,전공기초,C+,2.5,false,2026,1
2026789880,CUL7125,ESG와SDGs이해,2,교양필수,A+,4.5,false,2026,1
2026789880,VCC1001,IC-PBL과비전설계,1,교양필수,B,3.0,false,2026,1
2026789880,GEN0068,일반화학1,3,전공기초,B,3.0,false,2026,1
2026789880,GEN2052,미분적분학1,3,전공기초,C+,2.5,false,2026,1
2026789880,GEN0070,일반화학실험1,1,전공기초,C,2.0,false,2026,1
2026789880,GEN0064,일반물리학2,3,전공기초,,,false,2026,2
2026789880,GEN0067,일반물리학실험2,1,전공기초,,,false,2026,2
2026789880,CUL7128,오픈소스개발과활용,3,교양필수,,,false,2026,2
2026789880,GEN2053,미분적분학2,3,전공기초,,,false,2026,2
2026789880,GEN0069,일반화학2,3,전공기초,,,false,2026,2
2026789880,CUL2100,아카데믹글쓰기,2,교양필수,,,false,2026,2
2026360846,CLU7124,AI리터러시,2,교양필수,B,3.0,false,2026,1
2026360846,CUL2100,아카데믹글쓰기,2,교양필수,B,3.0,false,2026,1
2026360846,APR1004,커뮤니케이션론,3,전공기초,B,3.0,false,2026,1
2026360846,VCC1001,IC-PBL과비전설계,1,교양필수,B,3.0,false,2026,1
2026360846,CUL7135,파이썬과데이터분석,3,교양필수,,,false,2026,2
2026360846,APR1038,크리에이티브디자인,3,전공기초,,,false,2026,2
2026360846,APR1037,전략적커뮤니케이션,3,전공기초,,,false,2026,2
2026360846,CUL7125,ESG와SDGs이해,2,교양필수,,,false,2026,2
2026360846,APR2014,홍보원론,3,전공기초,,,false,2026,2
2026360846,GEN3065,컴퓨터그래픽응용,2,전공핵심,,,false,2026,2
2026360846,APR2013,광고원론,3,전공기초,,,false,2026,2
2026439162,CLU7124,AI리터러시,2,교양필수,A+,4.5,false,2026,1
2026439162,CUL7135,파이썬과데이터분석,3,교양필수,,,false,2026,2
2026439162,DES1003,3D스페이셜디자인,3,전공기초,,,false,2026,2
2026332665,GEN0063,일반물리학1,3,전공기초,A+,4.5,false,2026,1
2026332665,GEN0066,일반물리학실험1,1,전공기초,B+,3.5,false,2026,1
2026332665,CUL7133,파이썬과인공지능,3,교양필수,D+,1.5,false,2026,1
2026332665,GEN2052,미분적분학1,3,전공기초,C+,2.5,false,2026,1
2026332665,GEN3030,대학생물학,2,전공기초,C+,2.5,false,2026,1
2026332665,VCC1001,IC-PBL과비전설계,1,교양필수,C+,2.5,false,2026,1
2026332665,CUL7125,ESG와SDGs이해,2,교양필수,A,4.0,false,2026,1
2026332665,GEN0068,일반화학1,3,전공기초,C+,2.5,false,2026,1
2026332665,GEN0070,일반화학실험1,1,전공기초,B,3.0,false,2026,1
2026332665,GEN0064,일반물리학2,3,전공기초,,,false,2026,2
2026332665,GEN0067,일반물리학실험2,1,전공기초,,,false,2026,2
2026332665,GEN2053,미분적분학2,3,전공기초,,,false,2026,2
2026332665,CUL2100,아카데믹글쓰기,2,교양필수,,,false,2026,2
2026332665,CLU7124,AI리터러시,2,교양필수,,,false,2026,2
2026332665,GEN0069,일반화학2,3,전공기초,,,false,2026,2
2026332665,GEN0071,일반화학실험2,1,전공기초,,,false,2026,2
2026956835,GEN0063,일반물리학1,3,전공기초,B,3.0,false,2026,1
2026956835,GEN0066,일반물리학실험1,1,전공기초,A,4.0,false,2026,1
2026956835,CUL7125,ESG와SDGs이해,2,교양필수,A+,4.5,false,2026,1
2026956835,VCC1001,IC-PBL과비전설계,1,교양필수,C+,2.5,false,2026,1
2026956835,CUL7131,창의적프로그래밍기초와실습,3,교양필수,B+,3.5,false,2026,1
2026956835,EMS2021,물리해양학,3,전공기초,B+,3.5,false,2026,1
2026956835,GEN0064,일반물리학2,3,전공기초,,,false,2026,2
2026956835,GEN0067,일반물리학실험2,1,전공기초,,,false,2026,2
2026956835,CSE4018,인간과컴퓨터상호작용,3,전공핵심,,,false,2026,2
2026956835,CUL7128,오픈소스개발과활용,3,교양필수,,,false,2026,2
2026956835,PHY1008,드론의이해와응용,3,전공핵심,,,false,2026,2
2026956835,GEN2053,미분적분학2,3,전공기초,,,false,2026,2
2026956835,CUL2100,아카데믹글쓰기,2,교양필수,,,false,2026,2
2026598969,CUL2100,아카데믹글쓰기,2,교양필수,A,4.0,false,2026,1
2026598969,CLU7124,AI리터러시,2,교양필수,A,4.0,false,2026,1
2026598969,VCC1001,IC-PBL과비전설계,1,교양필수,B+,3.5,false,2026,1
2026598969,GEN0059,경제원론1,3,전공핵심,B,3.0,false,2026,1
2026598969,ACT1005,미적분학1,3,전공기초,B,3.0,false,2026,1
2026598969,ACT1004,통계프로그래밍,3,전공기초,A+,4.5,false,2026,1
2026598969,CUL7125,ESG와SDGs이해,2,교양필수,,,false,2026,2
2026598969,GEN0060,경제원론2,3,전공핵심,,,false,2026,2
2026598969,ACT1003,계리프로그래밍,3,전공기초,,,false,2026,2
2026598969,ACT1006,미적분학2,3,전공기초,,,false,2026,2
2026598969,ACT1007,보험원론,3,전공핵심,,,false,2026,2
2026598969,CUL7135,파이썬과데이터분석,3,교양필수,,,false,2026,2
2026598969,BUS1010,회계정보의이해,3,전공기초,,,false,2026,2
2026466704,GEN0063,일반물리학1,3,전공기초,D,1.0,false,2026,1
2026466704,GEN0066,일반물리학실험1,1,전공기초,D+,1.5,false,2026,1
2026466704,CUL7125,ESG와SDGs이해,2,교양필수,C,2.0,false,2026,1
2026466704,VCC1001,IC-PBL과비전설계,1,교양필수,C+,2.5,false,2026,1
2026466704,CUL7131,창의적프로그래밍기초와실습,3,교양필수,A+,4.5,false,2026,1
2026466704,EMS2021,물리해양학,3,전공기초,B,3.0,false,2026,1
2026466704,GEN0064,일반물리학2,3,전공기초,,,false,2026,2
2026466704,GEN0067,일반물리학실험2,1,전공기초,,,false,2026,2
2026466704,CSE4018,인간과컴퓨터상호작용,3,전공핵심,,,false,2026,2
2026466704,CUL7128,오픈소스개발과활용,3,교양필수,,,false,2026,2
2026466704,PHY1008,드론의이해와응용,3,전공핵심,,,false,2026,2
2026466704,GEN2053,미분적분학2,3,전공기초,,,false,2026,2
2026466704,CUL2100,아카데믹글쓰기,2,교양필수,,,false,2026,2
2026371222,GEN0063,일반물리학1,3,전공기초,A+,4.5,false,2026,1
2026371222,CUL7125,ESG와SDGs이해,2,교양필수,B,3.0,false,2026,1
2026371222,CUL7129,인공지능기초탐색,2,교양필수,B,3.0,false,2026,1
2026371222,CUL7133,파이썬과인공지능,3,교양필수,D+,1.5,false,2026,1
2026371222,GEN2052,미분적분학1,3,전공기초,B+,3.5,false,2026,1
2026371222,MCE1001,배터리소재화공입문설계,2,전공기초,A+,4.5,false,2026,1
2026371222,VCC1001,IC-PBL과비전설계,1,교양필수,A,4.0,false,2026,1
2026371222,GEN0066,일반물리학실험1,1,전공기초,C,2.0,false,2026,1
2026371222,GEN0068,일반화학1,3,전공기초,B+,3.5,false,2026,1
2026371222,GEN0070,일반화학실험1,1,전공기초,F,0.0,false,2026,1
2026371222,GEN0064,일반물리학2,3,전공기초,,,false,2026,2
2026371222,CUL7127,수학적사고와인공지능,2,교양필수,,,false,2026,2
2026371222,GEN2053,미분적분학2,3,전공기초,,,false,2026,2
2026371222,MCE2004,배터리/신소재/화학공학입문,3,전공핵심,,,false,2026,2
2026371222,CUL7124,AI리터러시,2,교양필수,,,false,2026,2
2026371222,CUL2100,아카데믹글쓰기,2,교양필수,,,false,2026,2
2026371222,GEN0067,일반물리학실험2,1,전공기초,,,false,2026,2
2026371222,GEN0069,일반화학2,3,전공기초,,,false,2026,2
2026419739,ARE1060,건축공학기초설계,3,전공기초,B,3.0,false,2026,1
2026419739,GEN0063,일반물리학1,3,전공기초,C,2.0,false,2026,1
2026419739,SAI1001,건축공학개론,3,전공기초,C,2.0,false,2026,1
2026419739,CUL2100,아카데믹글쓰기,2,교양필수,,,false,2026,2
2026511929,CLU7124,AI리터러시,2,교양필수,B+,3.5,false,2026,1
2026511929,CUL2100,아카데믹글쓰기,2,교양필수,A,4.0,false,2026,1
2026511929,APR1004,커뮤니케이션론,3,전공기초,B,3.0,false,2026,1
2026511929,VCC1001,IC-PBL과비전설계,1,교양필수,B,3.0,false,2026,1
2026511929,CUL7135,파이썬과데이터분석,3,교양필수,,,false,2026,2
2026511929,APR1038,크리에이티브디자인,3,전공기초,,,false,2026,2
2026511929,APR1037,전략적커뮤니케이션,3,전공기초,,,false,2026,2
2026511929,CUL7125,ESG와SDGs이해,2,교양필수,,,false,2026,2
2026511929,APR2014,홍보원론,3,전공기초,,,false,2026,2
2026511929,GEN3065,컴퓨터그래픽응용,2,전공핵심,,,false,2026,2
2026511929,APR2013,광고원론,3,전공기초,,,false,2026,2
2026432918,GEN0063,일반물리학1,3,전공기초,A+,4.5,false,2026,1
2026432918,GEN0066,일반물리학실험1,1,전공기초,A,4.0,false,2026,1
2026432918,CUL7125,ESG와SDGs이해,2,교양필수,C+,2.5,false,2026,1
2026432918,VCC1001,IC-PBL과비전설계,1,교양필수,B,3.0,false,2026,1
2026432918,GEN2052,미분적분학1,3,전공기초,A,4.0,false,2026,1
2026432918,GEN0070,일반화학실험1,1,전공기초,B,3.0,false,2026,1
2026432918,GEN0064,일반물리학2,3,전공기초,,,false,2026,2
2026432918,GEN0067,일반물리학실험2,1,전공기초,,,false,2026,2
2026432918,CUL7128,오픈소스개발과활용,3,교양필수,,,false,2026,2
2026432918,CUL2100,아카데믹글쓰기,2,교양필수,,,false,2026,2
2026432918,GEN0071,일반화학실험2,1,전공기초,,,false,2026,2
2026987240,VCC1001,IC-PBL과비전설계,1,교양필수,C+,2.5,false,2026,1
2026987240,GEN0044,경영학원론,3,전공기초,F,0.0,false,2026,1
2026987240,GEN0059,경제원론1,3,전공기초,C+,2.5,false,2026,1
2026987240,ECO1001,경제학입문,3,전공핵심,A+,4.5,false,2026,1
2026987240,CUL7125,ESG와SDGs이해,2,교양필수,,,false,2026,2
2026987240,ECO1002,경제수학,3,전공기초,,,false,2026,2
2026987240,GEN0060,경제원론2,3,전공기초,,,false,2026,2
2026987240,ECO1022,기업가정신과관계역량,1,전공핵심,,,false,2026,2
2026987240,CUL7135,파이썬과데이터분석,3,교양필수,,,false,2026,2
2026737460,GEN1030,컴퓨터개론,3,전공핵심,C,2.0,false,2026,1
2026737460,GEN2052,미분적분학1,3,전공기초,A,4.0,false,2026,1
2026737460,CSE1017,프로그래밍기초,3,전공기초,B,3.0,false,2026,1
2026737460,CUL7125,ESG와SDGs이해,2,교양필수,F,0.0,false,2026,1
2026737460,VCC1001,IC-PBL과비전설계,1,교양필수,A+,4.5,false,2026,1
2026737460,CUL7133,파이썬과인공지능,3,교양필수,B+,3.5,false,2026,1
2026737460,CLU7124,AI리터러시,2,교양필수,C+,2.5,false,2026,1
2026737460,ITE1009,C프로그래밍,3,전공핵심,,,false,2026,2
2026737460,CSE1019,오픈소스SW기초,2,전공핵심,,,false,2026,2
2026737460,MAT2020,이산수학,3,전공기초,,,false,2026,2
2026737460,COM2018,객체지향프로그래밍,3,전공핵심,,,false,2026,2
2026737460,CSE1021,소프트웨어엔지니어링커뮤니케이션,2,전공기초,,,false,2026,2
2026737460,CUL2100,아카데믹글쓰기,2,교양필수,,,false,2026,2
2026742917,GCT1003,인공지능과지속가능발전,2,전공기초,B+,3.5,false,2026,1
2026742917,GCT1004,영상문화의이해,2,전공기초,A,4.0,false,2026,1
2026742917,GCT1002,글로벌트랜드탐색,3,전공기초,B,3.0,false,2026,1
2026742917,GCT1001,K-컬쳐와글로벌한국학문화연구기초,2,전공기초,C+,2.5,false,2026,1
2026742917,VCC1001,IC-PBL과비전설계,1,교양필수,A,4.0,false,2026,1
2026742917,CUL2100,아카데믹글쓰기,2,교양필수,B+,3.5,false,2026,1
2026742917,CLU7124,AI리터러시,2,교양필수,A,4.0,false,2026,1
2026742917,CUL7135,파이썬과데이터분석,3,교양필수,,,false,2026,2
2026742917,GCT1006,언어/문화모듈탐색,2,전공기초,,,false,2026,2
2026742917,GCT1007,글로벌통상의이해,2,전공기초,,,false,2026,2
2026742917,GCT1005,글로벌관광엔터테인먼트의이해,2,전공기초,,,false,2026,2
2026742917,CUL7125,ESG와SDGs이해,2,교양필수,,,false,2026,2
2026862182,VCC1001,IC-PBL과비전설계,1,교양필수,C+,2.5,false,2026,1
2026862182,GEN0044,경영학원론,3,전공기초,A+,4.5,false,2026,1
2026862182,GEN0059,경제원론1,3,전공기초,B+,3.5,false,2026,1
2026862182,ECO1001,경제학입문,3,전공핵심,C+,2.5,false,2026,1
2026862182,CUL7125,ESG와SDGs이해,2,교양필수,,,false,2026,2
2026862182,ECO1002,경제수학,3,전공기초,,,false,2026,2
2026862182,GEN0060,경제원론2,3,전공기초,,,false,2026,2
2026862182,ECO1022,기업가정신과관계역량,1,전공핵심,,,false,2026,2
2026862182,CUL7135,파이썬과데이터분석,3,교양필수,,,false,2026,2
2026365406,GEN0063,일반물리학1,3,전공기초,A+,4.5,false,2026,1
2026365406,CUL7125,ESG와SDGs이해,2,교양필수,B+,3.5,false,2026,1
2026365406,CUL7129,인공지능기초탐색,2,교양필수,A,4.0,false,2026,1
2026365406,CUL7133,파이썬과인공지능,3,교양필수,A+,4.5,false,2026,1
2026365406,GEN2052,미분적분학1,3,전공기초,B,3.0,false,2026,1
2026365406,MCE1001,배터리소재화공입문설계,2,전공기초,B,3.0,false,2026,1
2026365406,VCC1001,IC-PBL과비전설계,1,교양필수,B+,3.5,false,2026,1
2026365406,GEN0066,일반물리학실험1,1,전공기초,A+,4.5,false,2026,1
2026365406,GEN0068,일반화학1,3,전공기초,A+,4.5,false,2026,1
2026365406,GEN0070,일반화학실험1,1,전공기초,F,0.0,false,2026,1
2026365406,GEN0064,일반물리학2,3,전공기초,,,false,2026,2
2026365406,CUL7127,수학적사고와인공지능,2,교양필수,,,false,2026,2
2026365406,GEN2053,미분적분학2,3,전공기초,,,false,2026,2
2026365406,MCE2004,배터리/신소재/화학공학입문,3,전공핵심,,,false,2026,2
2026365406,CUL7124,AI리터러시,2,교양필수,,,false,2026,2
2026365406,CUL2100,아카데믹글쓰기,2,교양필수,,,false,2026,2
2026365406,GEN0067,일반물리학실험2,1,전공기초,,,false,2026,2
2026365406,GEN0069,일반화학2,3,전공기초,,,false,2026,2
2026497346,GEN0063,일반물리학1,3,전공기초,B,3.0,false,2026,1
2026497346,GEN0066,일반물리학실험1,1,전공기초,F,0.0,false,2026,1
2026497346,CUL7125,ESG와SDGs이해,2,교양필수,B,3.0,false,2026,1
2026497346,VCC1001,IC-PBL과비전설계,1,교양필수,A+,4.5,false,2026,1
2026497346,CUL7131,창의적프로그래밍기초와실습,3,교양필수,C+,2.5,false,2026,1
2026497346,EMS2021,물리해양학,3,전공기초,B,3.0,false,2026,1
2026497346,GEN0064,일반물리학2,3,전공기초,,,false,2026,2
2026497346,CSE4018,인간과컴퓨터상호작용,3,전공핵심,,,false,2026,2
2026497346,CUL7128,오픈소스개발과활용,3,교양필수,,,false,2026,2
2026497346,PHY1008,드론의이해와응용,3,전공핵심,,,false,2026,2
2026497346,GEN2053,미분적분학2,3,전공기초,,,false,2026,2
2026497346,CUL2100,아카데믹글쓰기,2,교양필수,,,false,2026,2
2026644951,CUL2100,아카데믹글쓰기,2,교양필수,A+,4.5,false,2026,1
2026644951,CLU7124,AI리터러시,2,교양필수,B+,3.5,false,2026,1
2026644951,VCC1001,IC-PBL과비전설계,1,교양필수,C+,2.5,false,2026,1
2026644951,GEN0059,경제원론1,3,전공핵심,A,4.0,false,2026,1
2026644951,ACT1005,미적분학1,3,전공기초,B,3.0,false,2026,1
2026644951,ACT1004,통계프로그래밍,3,전공기초,B,3.0,false,2026,1
2026644951,CUL7125,ESG와SDGs이해,2,교양필수,,,false,2026,2
2026644951,GEN0060,경제원론2,3,전공핵심,,,false,2026,2
2026644951,ACT1003,계리프로그래밍,3,전공기초,,,false,2026,2
2026644951,ACT1006,미적분학2,3,전공기초,,,false,2026,2
2026644951,ACT1007,보험원론,3,전공핵심,,,false,2026,2
2026644951,CUL7135,파이썬과데이터분석,3,교양필수,,,false,2026,2
2026644951,BUS1010,회계정보의이해,3,전공기초,,,false,2026,2
2026859584,GEN0076,일반생물학실험1,1,전공기초,D+,1.5,false,2026,1
2026859584,GEN0068,일반화학1,3,전공기초,A+,4.5,false,2026,1
2026859584,CUL7125,ESG와SDGs이해,2,교양필수,B,3.0,false,2026,1
2026859584,VCC1001,IC-PBL과비전설계,1,교양필수,B,3.0,false,2026,1
2026859584,CUL7131,창의적프로그래밍기초와실습,3,교양필수,B,3.0,false,2026,1
2026859584,GEN3032,기초물리학,2,전공기초,B,3.0,false,2026,1
2026859584,GEN0070,일반화학실험1,1,전공기초,A+,4.5,false,2026,1
2026859584,GEN0077,일반생물학실험2,1,전공기초,,,false,2026,2
2026859584,GEN0069,일반화학2,3,전공기초,,,false,2026,2
2026859584,CUL7128,오픈소스개발과활용,3,교양필수,,,false,2026,2
2026859584,GEN2053,미분적분학2,3,전공기초,,,false,2026,2
2026983326,GEN0063,일반물리학1,3,전공기초,B,3.0,false,2026,1
2026983326,EMS1020,해양융합공학개론,2,전공기초,A,4.0,false,2026,1
2026983326,GEN2052,미분적분학1,3,전공기초,B+,3.5,false,2026,1
2026983326,GEN0074,일반생물학1,3,전공기초,A+,4.5,false,2026,1
2026983326,CUL7125,ESG와SDGs이해,2,교양필수,A,4.0,false,2026,1
2026983326,VCC1001,IC-PBL과비전설계,1,교양필수,A+,4.5,false,2026,1
2026983326,GEN0068,일반화학1,3,전공기초,B,3.0,false,2026,1
2026983326,GEN0064,일반물리학2,3,전공기초,,,false,2026,2
2026983326,GEN2053,미분적분학2,3,전공기초,,,false,2026,2
2026983326,GEN0075,일반생물학2,3,전공기초,,,false,2026,2
2026983326,EMS1021,해양융합공학일반화학실험,1,전공기초,,,false,2026,2
2026983326,CLU7124,AI리터러시,2,교양필수,,,false,2026,2
2026983326,CUL2100,아카데믹글쓰기,2,교양필수,,,false,2026,2
2026983326,GEN0069,일반화학2,3,전공기초,,,false,2026,2
2026203024,DCC2019,프리젠테이션기술과피칭전략,3,전공핵심,A+,4.5,false,2026,1
2026203024,DCC1011,콘텐츠스토리텔링기초,3,전공기초,C+,2.5,false,2026,1
2026203024,DCC2001,창의적발상법,3,전공기초,C+,2.5,false,2026,1
2026203024,VCC1001,IC-PBL과비전설계,1,교양필수,A+,4.5,false,2026,1
2026203024,DCC1010,문화콘텐츠의기초,3,전공기초,C+,2.5,false,2026,1
2026203024,CUL2100,아카데믹글쓰기,2,교양필수,B,3.0,false,2026,1
2026203024,CLU7124,AI리터러시,2,교양필수,A,4.0,false,2026,1
2026203024,CUL7135,파이썬과데이터분석,2,교양필수,,,false,2026,2
2026203024,DCC1007,문화콘텐츠인문학,3,전공기초,,,false,2026,2
2026203024,DCC2017,문화콘텐츠마케팅,3,전공기초,,,false,2026,2
2026203024,DCC2005,문화콘텐츠기획론,3,전공핵심,,,false,2026,2
2026203024,DCC2004,멀티미디어저작실습,3,전공핵심,,,false,2026,2
2026203024,CUL7125,ESG와SDGs이해,2,교양필수,,,false,2026,2
2026220020,CUL7125,ESG와SDGs이해,2,교양필수,A+,4.5,false,2026,1
2026220020,CUL7133,파이썬과인공지능,3,교양필수,B,3.0,false,2026,1
